#  PROBE RESULTS (THIS IS A MAGIC LINE)
# ---------------------------------------------------------------------------
# Evaluation: PDF
# ---------------------------------------------------------------------------
#  Name: ip.hop.packet.incoming.size_PDF
#  Description: No descripton available
# ---------------------------------------------------------------------------
#  No active probe
# ---------------------------------------------------------------------------
#  Common Statistics 
#  Minimum: 12160.0000000
#  Maximum: 12160.0000000
#  Trials: 25650
#  Mean: 12160.0000000
# 
#  Variance: 0.0000000
#  Relative variance: 0.0000000
#  Coefficient of variation: 0.0000000
#  Standard deviation: 0.0000000
#  Relative standard deviation: 0.0000000
# 
#  Skewness: 0.0000000
# 
#  2nd moment: 147865600.0000000
#  3rd moment: 1798045696000.0000000
# 
#  Sum of all values: 311904000.0000000
#  (Sum of all values)^2: 3792752640000.0000000
#  (Sum of all values)^3: 46119872102400000.0000000
# -----------------------------------------------------------
# PDF statistics 
#  Left border of x-axis: 0
#  Right border of x-axis: 16000
#  Resolution of x-axis: 2000
# -----------------------------------------------------------
# PDF data 
#  Underflows: 0
#  Underflows in percent: 0
#  Overflows: 0
#  Overflows in percent: 0
# -----------------------------------------------------------
# 
# x             F(x)            G(x)            P(x)
# 
1040.0000000        0.0000000       1.0000000       0.0000000
1048.0000000        0.0000000       1.0000000       0.0000000
1056.0000000        0.0000000       1.0000000       0.0000000
1064.0000000        0.0000000       1.0000000       0.0000000
1072.0000000        0.0000000       1.0000000       0.0000000
1080.0000000        0.0000000       1.0000000       0.0000000
1088.0000000        0.0000000       1.0000000       0.0000000
1096.0000000        0.0000000       1.0000000       0.0000000
1104.0000000        0.0000000       1.0000000       0.0000000
1112.0000000        0.0000000       1.0000000       0.0000000
1120.0000000        0.0000000       1.0000000       0.0000000
1128.0000000        0.0000000       1.0000000       0.0000000
1136.0000000        0.0000000       1.0000000       0.0000000
1144.0000000        0.0000000       1.0000000       0.0000000
1152.0000000        0.0000000       1.0000000       0.0000000
1160.0000000        0.0000000       1.0000000       0.0000000
1168.0000000        0.0000000       1.0000000       0.0000000
1176.0000000        0.0000000       1.0000000       0.0000000
1184.0000000        0.0000000       1.0000000       0.0000000
1192.0000000        0.0000000       1.0000000       0.0000000
1200.0000000        0.0000000       1.0000000       0.0000000
1208.0000000        0.0000000       1.0000000       0.0000000
1216.0000000        0.0000000       1.0000000       0.0000000
1224.0000000        0.0000000       1.0000000       0.0000000
1232.0000000        0.0000000       1.0000000       0.0000000
1240.0000000        0.0000000       1.0000000       0.0000000
1248.0000000        0.0000000       1.0000000       0.0000000
1256.0000000        0.0000000       1.0000000       0.0000000
1264.0000000        0.0000000       1.0000000       0.0000000
1272.0000000        0.0000000       1.0000000       0.0000000
1280.0000000        0.0000000       1.0000000       0.0000000
1288.0000000        0.0000000       1.0000000       0.0000000
1296.0000000        0.0000000       1.0000000       0.0000000
1304.0000000        0.0000000       1.0000000       0.0000000
1312.0000000        0.0000000       1.0000000       0.0000000
1320.0000000        0.0000000       1.0000000       0.0000000
1328.0000000        0.0000000       1.0000000       0.0000000
1336.0000000        0.0000000       1.0000000       0.0000000
1344.0000000        0.0000000       1.0000000       0.0000000
1352.0000000        0.0000000       1.0000000       0.0000000
1360.0000000        0.0000000       1.0000000       0.0000000
1368.0000000        0.0000000       1.0000000       0.0000000
1376.0000000        0.0000000       1.0000000       0.0000000
1384.0000000        0.0000000       1.0000000       0.0000000
1392.0000000        0.0000000       1.0000000       0.0000000
1400.0000000        0.0000000       1.0000000       0.0000000
1408.0000000        0.0000000       1.0000000       0.0000000
1416.0000000        0.0000000       1.0000000       0.0000000
1424.0000000        0.0000000       1.0000000       0.0000000
1432.0000000        0.0000000       1.0000000       0.0000000
1440.0000000        0.0000000       1.0000000       0.0000000
1448.0000000        0.0000000       1.0000000       0.0000000
1456.0000000        0.0000000       1.0000000       0.0000000
1464.0000000        0.0000000       1.0000000       0.0000000
1472.0000000        0.0000000       1.0000000       0.0000000
1480.0000000        0.0000000       1.0000000       0.0000000
1488.0000000        0.0000000       1.0000000       0.0000000
1496.0000000        0.0000000       1.0000000       0.0000000
1504.0000000        0.0000000       1.0000000       0.0000000
1512.0000000        0.0000000       1.0000000       0.0000000
1520.0000000        0.0000000       1.0000000       0.0000000
1528.0000000        0.0000000       1.0000000       0.0000000
1536.0000000        0.0000000       1.0000000       0.0000000
1544.0000000        0.0000000       1.0000000       0.0000000
1552.0000000        0.0000000       1.0000000       0.0000000
1560.0000000        0.0000000       1.0000000       0.0000000
1568.0000000        0.0000000       1.0000000       0.0000000
1576.0000000        0.0000000       1.0000000       0.0000000
1584.0000000        0.0000000       1.0000000       0.0000000
1592.0000000        0.0000000       1.0000000       0.0000000
1600.0000000        0.0000000       1.0000000       0.0000000
1608.0000000        0.0000000       1.0000000       0.0000000
1616.0000000        0.0000000       1.0000000       0.0000000
1624.0000000        0.0000000       1.0000000       0.0000000
1632.0000000        0.0000000       1.0000000       0.0000000
1640.0000000        0.0000000       1.0000000       0.0000000
1648.0000000        0.0000000       1.0000000       0.0000000
1656.0000000        0.0000000       1.0000000       0.0000000
1664.0000000        0.0000000       1.0000000       0.0000000
1672.0000000        0.0000000       1.0000000       0.0000000
1680.0000000        0.0000000       1.0000000       0.0000000
1688.0000000        0.0000000       1.0000000       0.0000000
1696.0000000        0.0000000       1.0000000       0.0000000
1704.0000000        0.0000000       1.0000000       0.0000000
1712.0000000        0.0000000       1.0000000       0.0000000
1720.0000000        0.0000000       1.0000000       0.0000000
1728.0000000        0.0000000       1.0000000       0.0000000
1736.0000000        0.0000000       1.0000000       0.0000000
1744.0000000        0.0000000       1.0000000       0.0000000
1752.0000000        0.0000000       1.0000000       0.0000000
1760.0000000        0.0000000       1.0000000       0.0000000
1768.0000000        0.0000000       1.0000000       0.0000000
1776.0000000        0.0000000       1.0000000       0.0000000
1784.0000000        0.0000000       1.0000000       0.0000000
1792.0000000        0.0000000       1.0000000       0.0000000
1800.0000000        0.0000000       1.0000000       0.0000000
1808.0000000        0.0000000       1.0000000       0.0000000
1816.0000000        0.0000000       1.0000000       0.0000000
1824.0000000        0.0000000       1.0000000       0.0000000
1832.0000000        0.0000000       1.0000000       0.0000000
1840.0000000        0.0000000       1.0000000       0.0000000
1848.0000000        0.0000000       1.0000000       0.0000000
1856.0000000        0.0000000       1.0000000       0.0000000
1864.0000000        0.0000000       1.0000000       0.0000000
1872.0000000        0.0000000       1.0000000       0.0000000
1880.0000000        0.0000000       1.0000000       0.0000000
1888.0000000        0.0000000       1.0000000       0.0000000
1896.0000000        0.0000000       1.0000000       0.0000000
1904.0000000        0.0000000       1.0000000       0.0000000
1912.0000000        0.0000000       1.0000000       0.0000000
1920.0000000        0.0000000       1.0000000       0.0000000
1928.0000000        0.0000000       1.0000000       0.0000000
1936.0000000        0.0000000       1.0000000       0.0000000
1944.0000000        0.0000000       1.0000000       0.0000000
1952.0000000        0.0000000       1.0000000       0.0000000
1960.0000000        0.0000000       1.0000000       0.0000000
1968.0000000        0.0000000       1.0000000       0.0000000
1976.0000000        0.0000000       1.0000000       0.0000000
1984.0000000        0.0000000       1.0000000       0.0000000
1992.0000000        0.0000000       1.0000000       0.0000000
2000.0000000        0.0000000       1.0000000       0.0000000
2008.0000000        0.0000000       1.0000000       0.0000000
2016.0000000        0.0000000       1.0000000       0.0000000
2024.0000000        0.0000000       1.0000000       0.0000000
2032.0000000        0.0000000       1.0000000       0.0000000
2040.0000000        0.0000000       1.0000000       0.0000000
2048.0000000        0.0000000       1.0000000       0.0000000
2056.0000000        0.0000000       1.0000000       0.0000000
2064.0000000        0.0000000       1.0000000       0.0000000
2072.0000000        0.0000000       1.0000000       0.0000000
2080.0000000        0.0000000       1.0000000       0.0000000
2088.0000000        0.0000000       1.0000000       0.0000000
2096.0000000        0.0000000       1.0000000       0.0000000
2104.0000000        0.0000000       1.0000000       0.0000000
2112.0000000        0.0000000       1.0000000       0.0000000
2120.0000000        0.0000000       1.0000000       0.0000000
2128.0000000        0.0000000       1.0000000       0.0000000
2136.0000000        0.0000000       1.0000000       0.0000000
2144.0000000        0.0000000       1.0000000       0.0000000
2152.0000000        0.0000000       1.0000000       0.0000000
2160.0000000        0.0000000       1.0000000       0.0000000
2168.0000000        0.0000000       1.0000000       0.0000000
2176.0000000        0.0000000       1.0000000       0.0000000
2184.0000000        0.0000000       1.0000000       0.0000000
2192.0000000        0.0000000       1.0000000       0.0000000
2200.0000000        0.0000000       1.0000000       0.0000000
2208.0000000        0.0000000       1.0000000       0.0000000
2216.0000000        0.0000000       1.0000000       0.0000000
2224.0000000        0.0000000       1.0000000       0.0000000
2232.0000000        0.0000000       1.0000000       0.0000000
2240.0000000        0.0000000       1.0000000       0.0000000
2248.0000000        0.0000000       1.0000000       0.0000000
2256.0000000        0.0000000       1.0000000       0.0000000
2264.0000000        0.0000000       1.0000000       0.0000000
2272.0000000        0.0000000       1.0000000       0.0000000
2280.0000000        0.0000000       1.0000000       0.0000000
2288.0000000        0.0000000       1.0000000       0.0000000
2296.0000000        0.0000000       1.0000000       0.0000000
2304.0000000        0.0000000       1.0000000       0.0000000
2312.0000000        0.0000000       1.0000000       0.0000000
2320.0000000        0.0000000       1.0000000       0.0000000
2328.0000000        0.0000000       1.0000000       0.0000000
2336.0000000        0.0000000       1.0000000       0.0000000
2344.0000000        0.0000000       1.0000000       0.0000000
2352.0000000        0.0000000       1.0000000       0.0000000
2360.0000000        0.0000000       1.0000000       0.0000000
2368.0000000        0.0000000       1.0000000       0.0000000
2376.0000000        0.0000000       1.0000000       0.0000000
2384.0000000        0.0000000       1.0000000       0.0000000
2392.0000000        0.0000000       1.0000000       0.0000000
2400.0000000        0.0000000       1.0000000       0.0000000
2408.0000000        0.0000000       1.0000000       0.0000000
2416.0000000        0.0000000       1.0000000       0.0000000
2424.0000000        0.0000000       1.0000000       0.0000000
2432.0000000        0.0000000       1.0000000       0.0000000
2440.0000000        0.0000000       1.0000000       0.0000000
2448.0000000        0.0000000       1.0000000       0.0000000
2456.0000000        0.0000000       1.0000000       0.0000000
2464.0000000        0.0000000       1.0000000       0.0000000
2472.0000000        0.0000000       1.0000000       0.0000000
2480.0000000        0.0000000       1.0000000       0.0000000
2488.0000000        0.0000000       1.0000000       0.0000000
2496.0000000        0.0000000       1.0000000       0.0000000
2504.0000000        0.0000000       1.0000000       0.0000000
2512.0000000        0.0000000       1.0000000       0.0000000
2520.0000000        0.0000000       1.0000000       0.0000000
2528.0000000        0.0000000       1.0000000       0.0000000
2536.0000000        0.0000000       1.0000000       0.0000000
2544.0000000        0.0000000       1.0000000       0.0000000
2552.0000000        0.0000000       1.0000000       0.0000000
2560.0000000        0.0000000       1.0000000       0.0000000
2568.0000000        0.0000000       1.0000000       0.0000000
2576.0000000        0.0000000       1.0000000       0.0000000
2584.0000000        0.0000000       1.0000000       0.0000000
2592.0000000        0.0000000       1.0000000       0.0000000
2600.0000000        0.0000000       1.0000000       0.0000000
2608.0000000        0.0000000       1.0000000       0.0000000
2616.0000000        0.0000000       1.0000000       0.0000000
2624.0000000        0.0000000       1.0000000       0.0000000
2632.0000000        0.0000000       1.0000000       0.0000000
2640.0000000        0.0000000       1.0000000       0.0000000
2648.0000000        0.0000000       1.0000000       0.0000000
2656.0000000        0.0000000       1.0000000       0.0000000
2664.0000000        0.0000000       1.0000000       0.0000000
2672.0000000        0.0000000       1.0000000       0.0000000
2680.0000000        0.0000000       1.0000000       0.0000000
2688.0000000        0.0000000       1.0000000       0.0000000
2696.0000000        0.0000000       1.0000000       0.0000000
2704.0000000        0.0000000       1.0000000       0.0000000
2712.0000000        0.0000000       1.0000000       0.0000000
2720.0000000        0.0000000       1.0000000       0.0000000
2728.0000000        0.0000000       1.0000000       0.0000000
2736.0000000        0.0000000       1.0000000       0.0000000
2744.0000000        0.0000000       1.0000000       0.0000000
2752.0000000        0.0000000       1.0000000       0.0000000
2760.0000000        0.0000000       1.0000000       0.0000000
2768.0000000        0.0000000       1.0000000       0.0000000
2776.0000000        0.0000000       1.0000000       0.0000000
2784.0000000        0.0000000       1.0000000       0.0000000
2792.0000000        0.0000000       1.0000000       0.0000000
2800.0000000        0.0000000       1.0000000       0.0000000
2808.0000000        0.0000000       1.0000000       0.0000000
2816.0000000        0.0000000       1.0000000       0.0000000
2824.0000000        0.0000000       1.0000000       0.0000000
2832.0000000        0.0000000       1.0000000       0.0000000
2840.0000000        0.0000000       1.0000000       0.0000000
2848.0000000        0.0000000       1.0000000       0.0000000
2856.0000000        0.0000000       1.0000000       0.0000000
2864.0000000        0.0000000       1.0000000       0.0000000
2872.0000000        0.0000000       1.0000000       0.0000000
2880.0000000        0.0000000       1.0000000       0.0000000
2888.0000000        0.0000000       1.0000000       0.0000000
2896.0000000        0.0000000       1.0000000       0.0000000
2904.0000000        0.0000000       1.0000000       0.0000000
2912.0000000        0.0000000       1.0000000       0.0000000
2920.0000000        0.0000000       1.0000000       0.0000000
2928.0000000        0.0000000       1.0000000       0.0000000
2936.0000000        0.0000000       1.0000000       0.0000000
2944.0000000        0.0000000       1.0000000       0.0000000
2952.0000000        0.0000000       1.0000000       0.0000000
2960.0000000        0.0000000       1.0000000       0.0000000
2968.0000000        0.0000000       1.0000000       0.0000000
2976.0000000        0.0000000       1.0000000       0.0000000
2984.0000000        0.0000000       1.0000000       0.0000000
2992.0000000        0.0000000       1.0000000       0.0000000
3000.0000000        0.0000000       1.0000000       0.0000000
3008.0000000        0.0000000       1.0000000       0.0000000
3016.0000000        0.0000000       1.0000000       0.0000000
3024.0000000        0.0000000       1.0000000       0.0000000
3032.0000000        0.0000000       1.0000000       0.0000000
3040.0000000        0.0000000       1.0000000       0.0000000
3048.0000000        0.0000000       1.0000000       0.0000000
3056.0000000        0.0000000       1.0000000       0.0000000
3064.0000000        0.0000000       1.0000000       0.0000000
3072.0000000        0.0000000       1.0000000       0.0000000
3080.0000000        0.0000000       1.0000000       0.0000000
3088.0000000        0.0000000       1.0000000       0.0000000
3096.0000000        0.0000000       1.0000000       0.0000000
3104.0000000        0.0000000       1.0000000       0.0000000
3112.0000000        0.0000000       1.0000000       0.0000000
3120.0000000        0.0000000       1.0000000       0.0000000
3128.0000000        0.0000000       1.0000000       0.0000000
3136.0000000        0.0000000       1.0000000       0.0000000
3144.0000000        0.0000000       1.0000000       0.0000000
3152.0000000        0.0000000       1.0000000       0.0000000
3160.0000000        0.0000000       1.0000000       0.0000000
3168.0000000        0.0000000       1.0000000       0.0000000
3176.0000000        0.0000000       1.0000000       0.0000000
3184.0000000        0.0000000       1.0000000       0.0000000
3192.0000000        0.0000000       1.0000000       0.0000000
3200.0000000        0.0000000       1.0000000       0.0000000
3208.0000000        0.0000000       1.0000000       0.0000000
3216.0000000        0.0000000       1.0000000       0.0000000
3224.0000000        0.0000000       1.0000000       0.0000000
3232.0000000        0.0000000       1.0000000       0.0000000
3240.0000000        0.0000000       1.0000000       0.0000000
3248.0000000        0.0000000       1.0000000       0.0000000
3256.0000000        0.0000000       1.0000000       0.0000000
3264.0000000        0.0000000       1.0000000       0.0000000
3272.0000000        0.0000000       1.0000000       0.0000000
3280.0000000        0.0000000       1.0000000       0.0000000
3288.0000000        0.0000000       1.0000000       0.0000000
3296.0000000        0.0000000       1.0000000       0.0000000
3304.0000000        0.0000000       1.0000000       0.0000000
3312.0000000        0.0000000       1.0000000       0.0000000
3320.0000000        0.0000000       1.0000000       0.0000000
3328.0000000        0.0000000       1.0000000       0.0000000
3336.0000000        0.0000000       1.0000000       0.0000000
3344.0000000        0.0000000       1.0000000       0.0000000
3352.0000000        0.0000000       1.0000000       0.0000000
3360.0000000        0.0000000       1.0000000       0.0000000
3368.0000000        0.0000000       1.0000000       0.0000000
3376.0000000        0.0000000       1.0000000       0.0000000
3384.0000000        0.0000000       1.0000000       0.0000000
3392.0000000        0.0000000       1.0000000       0.0000000
3400.0000000        0.0000000       1.0000000       0.0000000
3408.0000000        0.0000000       1.0000000       0.0000000
3416.0000000        0.0000000       1.0000000       0.0000000
3424.0000000        0.0000000       1.0000000       0.0000000
3432.0000000        0.0000000       1.0000000       0.0000000
3440.0000000        0.0000000       1.0000000       0.0000000
3448.0000000        0.0000000       1.0000000       0.0000000
3456.0000000        0.0000000       1.0000000       0.0000000
3464.0000000        0.0000000       1.0000000       0.0000000
3472.0000000        0.0000000       1.0000000       0.0000000
3480.0000000        0.0000000       1.0000000       0.0000000
3488.0000000        0.0000000       1.0000000       0.0000000
3496.0000000        0.0000000       1.0000000       0.0000000
3504.0000000        0.0000000       1.0000000       0.0000000
3512.0000000        0.0000000       1.0000000       0.0000000
3520.0000000        0.0000000       1.0000000       0.0000000
3528.0000000        0.0000000       1.0000000       0.0000000
3536.0000000        0.0000000       1.0000000       0.0000000
3544.0000000        0.0000000       1.0000000       0.0000000
3552.0000000        0.0000000       1.0000000       0.0000000
3560.0000000        0.0000000       1.0000000       0.0000000
3568.0000000        0.0000000       1.0000000       0.0000000
3576.0000000        0.0000000       1.0000000       0.0000000
3584.0000000        0.0000000       1.0000000       0.0000000
3592.0000000        0.0000000       1.0000000       0.0000000
3600.0000000        0.0000000       1.0000000       0.0000000
3608.0000000        0.0000000       1.0000000       0.0000000
3616.0000000        0.0000000       1.0000000       0.0000000
3624.0000000        0.0000000       1.0000000       0.0000000
3632.0000000        0.0000000       1.0000000       0.0000000
3640.0000000        0.0000000       1.0000000       0.0000000
3648.0000000        0.0000000       1.0000000       0.0000000
3656.0000000        0.0000000       1.0000000       0.0000000
3664.0000000        0.0000000       1.0000000       0.0000000
3672.0000000        0.0000000       1.0000000       0.0000000
3680.0000000        0.0000000       1.0000000       0.0000000
3688.0000000        0.0000000       1.0000000       0.0000000
3696.0000000        0.0000000       1.0000000       0.0000000
3704.0000000        0.0000000       1.0000000       0.0000000
3712.0000000        0.0000000       1.0000000       0.0000000
3720.0000000        0.0000000       1.0000000       0.0000000
3728.0000000        0.0000000       1.0000000       0.0000000
3736.0000000        0.0000000       1.0000000       0.0000000
3744.0000000        0.0000000       1.0000000       0.0000000
3752.0000000        0.0000000       1.0000000       0.0000000
3760.0000000        0.0000000       1.0000000       0.0000000
3768.0000000        0.0000000       1.0000000       0.0000000
3776.0000000        0.0000000       1.0000000       0.0000000
3784.0000000        0.0000000       1.0000000       0.0000000
3792.0000000        0.0000000       1.0000000       0.0000000
3800.0000000        0.0000000       1.0000000       0.0000000
3808.0000000        0.0000000       1.0000000       0.0000000
3816.0000000        0.0000000       1.0000000       0.0000000
3824.0000000        0.0000000       1.0000000       0.0000000
3832.0000000        0.0000000       1.0000000       0.0000000
3840.0000000        0.0000000       1.0000000       0.0000000
3848.0000000        0.0000000       1.0000000       0.0000000
3856.0000000        0.0000000       1.0000000       0.0000000
3864.0000000        0.0000000       1.0000000       0.0000000
3872.0000000        0.0000000       1.0000000       0.0000000
3880.0000000        0.0000000       1.0000000       0.0000000
3888.0000000        0.0000000       1.0000000       0.0000000
3896.0000000        0.0000000       1.0000000       0.0000000
3904.0000000        0.0000000       1.0000000       0.0000000
3912.0000000        0.0000000       1.0000000       0.0000000
3920.0000000        0.0000000       1.0000000       0.0000000
3928.0000000        0.0000000       1.0000000       0.0000000
3936.0000000        0.0000000       1.0000000       0.0000000
3944.0000000        0.0000000       1.0000000       0.0000000
3952.0000000        0.0000000       1.0000000       0.0000000
3960.0000000        0.0000000       1.0000000       0.0000000
3968.0000000        0.0000000       1.0000000       0.0000000
3976.0000000        0.0000000       1.0000000       0.0000000
3984.0000000        0.0000000       1.0000000       0.0000000
3992.0000000        0.0000000       1.0000000       0.0000000
4000.0000000        0.0000000       1.0000000       0.0000000
4008.0000000        0.0000000       1.0000000       0.0000000
4016.0000000        0.0000000       1.0000000       0.0000000
4024.0000000        0.0000000       1.0000000       0.0000000
4032.0000000        0.0000000       1.0000000       0.0000000
4040.0000000        0.0000000       1.0000000       0.0000000
4048.0000000        0.0000000       1.0000000       0.0000000
4056.0000000        0.0000000       1.0000000       0.0000000
4064.0000000        0.0000000       1.0000000       0.0000000
4072.0000000        0.0000000       1.0000000       0.0000000
4080.0000000        0.0000000       1.0000000       0.0000000
4088.0000000        0.0000000       1.0000000       0.0000000
4096.0000000        0.0000000       1.0000000       0.0000000
4104.0000000        0.0000000       1.0000000       0.0000000
4112.0000000        0.0000000       1.0000000       0.0000000
4120.0000000        0.0000000       1.0000000       0.0000000
4128.0000000        0.0000000       1.0000000       0.0000000
